File Name,Name,ID,Version,Mod Loader,URL,Authors,Logo Path,Display Name,Abbr,Mcmod,Subname,Curseforge,Status,File Path,File SHA-1
MouseTweaks-forge-mc1.20.1-2.25.1.jar.disabled,Mouse Tweaks,mousetweaks,2.25.1,FORGE,https://minecraft.curseforge.com/projects/mouse-tweaks,Ivan Molodetskikh (YaLTeR),,鼠标手势 (Mouse Tweaks),,1162,Mouse Tweaks,mouse-tweaks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MouseTweaks-forge-mc1.20.1-2.25.1.jar.disabled,d751153e722a4e014691c83f39f5b07c6ec5333c
multipiston-1.20-1.2.43-RELEASE.jar.disabled,Multi-Piston,multipiston,1.20-1.2.43-RELEASE,FORGE,,Let's Dev Together Team,,Multi-Piston,,5500,,multi-piston,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/multipiston-1.20-1.2.43-RELEASE.jar.disabled,1fc108ebf5f9fe34cf0366c7b71adf230400a74c
MyServerIsCompatible-1.20-1.0.jar.disabled,MyServerIsCompatible,myserveriscompatible,1.0,FORGE,,focamacho,,My Server Is Compatible,,6048,,my-server-is-compatible,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MyServerIsCompatible-1.20-1.0.jar.disabled,a53abcabc6c3531667049be249b3fb165aad5468
mysterious_mountain_lib-1.4.7-1.20.1.jar.disabled,Mysterious Mountain Lib,mysterious_mountain_lib,1.4.7-1.20.1,FORGE,,Syameimaru Zheng,,[MMLib] 妖怪之山通用库 (MysteriousMountainLib),MMLib,2303,MysteriousMountainLib,mysterious-mountain-lib,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mysterious_mountain_lib-1.4.7-1.20.1.jar.disabled,de6e8dd8d55f49b234d704ab06eb399d77dac1d8
MysticalAgradditions-1.20.1-7.0.3.jar.disabled,Mystical Agradditions,mysticalagradditions,7.0.3,FORGE,https://blakesmods.com/mystical-agradditions,BlakeBr0,,神秘农业扩展 (Mystical Agradditions),,1222,Mystical Agradditions,mystical-agradditions,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MysticalAgradditions-1.20.1-7.0.3.jar.disabled,9e6cc339e6bb3e9646f7617eeb1208e519ad7f6d
MysticalAgriculture-1.20.1-7.0.11.jar.disabled,Mystical Agriculture,mysticalagriculture,7.0.11,FORGE,https://blakesmods.com/mystical-agriculture,BlakeBr0,,神秘农业：Fabric版 (Mystical Agriculture: Refabricated),,3827,Mystical Agriculture: Refabricated,mystical-agriculture-refabricated,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MysticalAgriculture-1.20.1-7.0.11.jar.disabled,bb0c190094eedbb4a429282dd29f18b927fb50ec
MysticalCustomization-1.20.1-5.0.1.jar.disabled,Mystical Customization,mysticalcustomization,5.0.1,FORGE,https://blakesmods.com/mystical-customization,BlakeBr0,,Mystical Customization,,4400,,mystical-customization,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MysticalCustomization-1.20.1-5.0.1.jar.disabled,1a3c42337f0e3b292423dfb17e08a65834c7c940
MythicBotany-1.20.1-4.0.3.jar.disabled,MythicBotany,mythicbotany,1.20.1-4.0.3,FORGE,https://www.curseforge.com/minecraft/mc-mods/mythicbotany,"noeppi_noeppi, Contributors: MelanX",,神话植物学 (MythicBotany),,3644,MythicBotany,mythicbotany,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MythicBotany-1.20.1-4.0.3.jar.disabled,ae918c0c6f063422344226458b94f94aa7485c25
naturalist-forge-4.0.3-1.20.1.jar.disabled,Naturalist,naturalist,4.0.3,FORGE,https://www.curseforge.com/minecraft/mc-mods/naturalist,Starfish Studios,,自然主义 (Naturalist),,6840,Naturalist,naturalist,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/naturalist-forge-4.0.3-1.20.1.jar.disabled,233106b2b15b2bbb27df6c78cc8369c0f89d4df7
NaturesAura-39.4.jar.disabled,NaturesAura,naturesaura,39.4,FORGE,,Ellpeck,,自然灵气 (Nature's Aura),,1547,Nature's Aura,natures-aura,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/NaturesAura-39.4.jar.disabled,c0f6e2421088f06abf5c1be2f49f39639552b1d0
NaturesCompass-1.20.1-1.11.2-forge.jar.disabled,Nature's Compass,naturescompass,1.20.1-1.11.2-forge,FORGE,https://github.com/MattCzyr/NaturesCompass,ChaosTheDude,,自然罗盘/生物群系指南针 (Nature's Compass),,754,Nature's Compass,natures-compass,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/NaturesCompass-1.20.1-1.11.2-forge.jar.disabled,31ae930cdbb34e8e05e1954cfb2fee3a3813e850
netherportalfix-forge-1.20-13.0.1.jar.disabled,NetherPortalFix,netherportalfix,13.0.1,FORGE,https://mods.twelveiterations.com/mc/netherportalfix,BlayTheNinth,,下界传送门修正 (NetherPortalFix),,811,NetherPortalFix,netherportalfix,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/netherportalfix-forge-1.20-13.0.1.jar.disabled,b110e4590177475dcde70dd9dafd5257116ad9f8
nethersdelight-1.20.1-4.0.jar.disabled,Nether's Delight,nethersdelight,1.20.1-4.0,FORGE,https://github.com/Umpaz/NethersDelight,"Umpaz, SoyTutta",,下界乐事（Fabric版） (Nether's Delight (Fabric)),,8139,Nether's Delight (Fabric),nethers-delight-fabric,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/nethersdelight-1.20.1-4.0.jar.disabled,c6da9c681bf2ec1d7b3e96db739c2b1113f6b838
NoChatReports-FORGE-1.20.1-v2.2.2.jar.disabled,No Chat Reports,nochatreports,1.20.1-v2.2.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/no-chat-reports,Aizistral,,[NCR] 禁用聊天举报 (No Chat Reports),NCR,6756,No Chat Reports,no-chat-reports,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/NoChatReports-FORGE-1.20.1-v2.2.2.jar.disabled,069396e689ae887d065c8d61b7945e685fbcc65b
noflyzone-1.20.1-1.1.0.jar.disabled,No-fly Zone,noflyzone,1.20.1-1.1.0,FORGE,,LobsterJonn,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/noflyzone-1.20.1-1.1.0.jar.disabled,6f5584b0bc06a466c8033cdd5fae56ce9dd7e825
notrample-1.20.1-1.0.1.jar.disabled,No Trample,notrample,1.20.1-1.0.1,FORGE,,LobsterJonn,,No Farmland Trample,,13181,,notrample,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/notrample-1.20.1-1.0.1.jar.disabled,2875680fdc8f00a582f441c6cd31d782bef49bd2
novillagerdm-1.20.1-5.0.0.jar.disabled,No Villager Death Messages,novillagerdm,5.0.0,FORGE,,,,No Villager Death Messages,,6165,,no-villager-death-messages,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/novillagerdm-1.20.1-5.0.0.jar.disabled,ff69fd8513b7eed4f20eb270838ce684add2706c
observable-4.4.1.jar.disabled,Observable,observable,4.4.1,FORGE,https://github.com/tasgon/observable,tasgon,,可视性能侦测 (Observable),,4832,Observable,observable,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/observable-4.4.1.jar.disabled,bd44f1fd4eab0e58fd5e05a2e2b23071f132edd0
occultism-1.20.1-1.132.1.jar.disabled,Occultism,occultism,1.132.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/occultism,Kli Kli,,神秘学 (Occultism),,3986,Occultism,occultism,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/occultism-1.20.1-1.132.1.jar.disabled,923fcaece83be1c51d2147894f07fa608a18cb9f
oceansdelight-1.0.2-1.20.jar.disabled,Ocean's Delight,oceansdelight,1.0.2-1.20,FORGE,,Scouter456,,海洋乐事 (Ocean's Delight),,9830,Ocean's Delight,oceans-delight,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/oceansdelight-1.0.2-1.20.jar.disabled,32af985453bde77bfa56d59cdfb11cab5662c8e1
oculus-mc1.20.1-1.7.0.jar.disabled,Oculus,oculus,1.7.0,FORGE,https://curseforge.com/minecraft/mc-mods/oculus,"NanoLive, dima_dencep, coderbot, IMS212, Justsnoopy30, FoundationGames",,[OCD] OCD Shaders,OCD,9710,,ocd-shaders-mod,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/oculus-mc1.20.1-1.7.0.jar.disabled,27410903d3af950378776106b76503cfebe7ea3a
PacketFixer-forge-1.20.1-1.2.7.jar.disabled,Packet Fixer,packetfixer,1.2.7,FORGE,,TonimatasDEV,,Packet Fixer,,12625,,packet-fixer,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/PacketFixer-forge-1.20.1-1.2.7.jar.disabled,d13c57c76bdc3bb208fc3069621c9bf67fb0e1ca
